iter	reward-diff	reward-norm	policy-diff	lqog-lik
113	5.788252	27.311593	0.000000	-21.931601
114	5.757963	27.183254	0.000000	-21.941635
115	5.728854	27.205064	0.000000	-21.960279
116	5.699524	27.098547	0.000000	-21.934706
117	5.670599	26.981230	0.000000	-21.948679
118	5.642302	26.854993	0.000000	-21.971209
119	5.614782	26.827020	0.000000	-21.992456
120	5.606833	27.060248	2.000000	-22.046407
121	5.577618	27.005638	0.000000	-22.020837
122	5.548947	26.911582	0.000000	-21.981016
123	5.526187	27.040424	1.414214	-21.984549
124	5.497250	26.951719	0.000000	-21.946400
125	5.468875	26.834023	0.000000	-21.938343
126	5.441521	26.774911	0.000000	-21.943793
127	5.414919	26.739929	0.000000	-21.936693
128	5.388409	26.665213	0.000000	-21.920789
129	5.362262	26.543961	0.000000	-21.924668
130	5.336805	26.455063	0.000000	-21.944441
131	5.311927	26.382438	0.000000	-21.962667
132	5.287396	26.331076	0.000000	-21.968535
133	5.263284	26.268345	0.000000	-21.971507
134	5.239416	26.200801	0.000000	-21.976213
135	5.216269	26.206770	0.000000	-21.994783
136	5.192739	26.114170	0.000000	-21.968134
137	5.169653	26.014287	0.000000	-21.989920
138	5.147294	26.014593	0.000000	-22.010625
139	5.124832	25.912089	0.000000	-22.002636
140	5.102983	25.882952	0.000000	-22.022831
141	5.081195	25.813754	0.000000	-22.027191
142	5.059590	25.752393	0.000000	-22.031682
143	5.038382	25.693287	0.000000	-22.050925
144	5.017471	25.667208	0.000000	-22.056456
145	4.996981	25.645039	0.000000	-22.062196
146	4.976349	25.574518	0.000000	-22.048752
147	4.956193	25.532003	0.000000	-22.068606
148	4.936149	25.493050	0.000000	-22.071415
149	4.916312	25.440597	0.000000	-22.078876
150	4.896704	25.370897	0.000000	-22.084299
151	4.877556	25.329247	0.000000	-22.102744
152	4.858382	25.268054	0.000000	-22.104955
153	4.839752	25.265490	0.000000	-22.122668
154	4.820841	25.197426	0.000000	-22.111700
155	4.802521	25.192432	0.000000	-22.131032
156	4.784175	25.114826	0.000000	-22.119282
157	4.766318	25.103212	0.000000	-22.137312
158	4.748407	25.042417	0.000000	-22.139221
159	4.730793	25.028688	0.000000	-22.144571
160	4.713177	24.969766	0.000000	-22.148523
161	4.695854	24.918022	0.000000	-22.155064
162	4.678846	24.872238	0.000000	-22.171706
163	4.662062	24.853665	0.000000	-22.176464
164	4.645199	24.780159	0.000000	-22.180161
165	4.629007	24.832094	0.000000	-22.196670
166	4.612414	24.753333	0.000000	-22.172736
167	4.596244	24.723945	0.000000	-22.189962
168	4.580123	24.649444	0.000000	-22.196510
169	4.564423	24.624073	0.000000	-22.212857
170	4.548770	24.600084	0.000000	-22.216256
171	4.533324	24.574917	0.000000	-22.220297
172	4.517956	24.542661	0.000000	-22.223888
173	4.502608	24.468057	0.000000	-22.228870
174	4.487745	24.450642	0.000000	-22.246685
175	4.472907	24.394008	0.000000	-22.246905
176	4.458554	24.419801	0.000000	-22.263269
177	4.444084	24.401713	0.000000	-22.252202
178	4.429445	24.348726	0.000000	-22.245697
179	4.415030	24.265321	0.000000	-22.263395
180	4.400994	24.228786	0.000000	-22.280956
181	4.387244	24.199643	0.000000	-22.297245
182	4.373697	24.191584	0.000000	-22.299363
183	4.360328	24.188683	0.000000	-22.302405
184	4.346720	24.163322	0.000000	-22.291208
185	4.333226	24.103201	0.000000	-22.294709
186	4.320071	24.087159	0.000000	-22.311095
187	4.307103	24.054182	0.000000	-22.316451
188	4.294149	23.995709	0.000000	-22.319831
189	4.281575	23.986446	0.000000	-22.336117
190	4.268975	23.952025	0.000000	-22.337697
191	4.256545	23.970254	0.000000	-22.341157
192	4.243919	23.894404	0.000000	-22.334979
193	4.231649	23.856819	0.000000	-22.352447
194	4.219645	23.823349	0.000000	-22.367540
195	4.207870	23.820037	0.000000	-22.368226
196	4.196270	23.851097	0.000000	-22.371214
197	4.184210	23.797083	0.000000	-22.352550
198	4.172419	23.730012	0.000000	-22.370832
199	4.160894	23.679616	0.000000	-22.386500
200	4.149609	23.644914	0.000000	-22.402467
201	4.138751	23.682224	0.000000	-22.416101
202	4.127492	23.626967	0.000000	-22.396865
203	4.116675	23.636383	0.000000	-22.412017
204	4.105618	23.585337	0.000000	-22.401398
205	4.094759	23.534697	0.000000	-22.417242
206	4.084325	23.561222	0.000000	-22.433219
207	4.073747	23.518095	0.000000	-22.425816
208	4.063228	23.478084	0.000000	-22.430254
209	4.052857	23.409940	0.000000	-22.445336
210	4.042894	23.423552	0.000000	-22.460715
211	4.032887	23.416159	0.000000	-22.462728
212	4.022793	23.384216	0.000000	-22.455223
213	4.013077	23.383601	0.000000	-22.471155
214	4.003158	23.331766	0.000000	-22.459819
215	3.993483	23.296534	0.000000	-22.476201
216	3.984107	23.297781	0.000000	-22.490186
217	3.974640	23.258484	0.000000	-22.484439
218	3.965516	23.262755	0.000000	-22.498041
219	3.956055	23.218272	0.000000	-22.488944
220	3.946765	23.175186	0.000000	-22.504314
221	3.937863	23.189772	0.000000	-22.519803
222	3.928778	23.129321	0.000000	-22.512523
223	3.920073	23.126872	0.000000	-22.527790
224	3.911458	23.103186	0.000000	-22.528894
225	3.902876	23.113215	0.000000	-22.530345
226	3.894253	23.102285	0.000000	-22.533259
227	3.885554	23.053352	0.000000	-22.527854
228	3.877086	23.003425	0.000000	-22.543957
229	3.868800	22.960890	0.000000	-22.557666
230	3.860894	22.992211	0.000000	-22.571879
231	3.852768	22.965237	0.000000	-22.562783
232	3.844894	22.988432	0.000000	-22.567500
233	3.836677	22.924790	0.000000	-22.556343
234	3.828751	22.894602	0.000000	-22.572446
235	3.821009	22.880497	0.000000	-22.586341
236	3.813509	22.898037	0.000000	-22.590898
237	3.805716	22.837410	0.000000	-22.584171
238	3.798151	22.798475	0.000000	-22.597981
239	3.790765	22.763059	0.000000	-22.612571
240	3.783681	22.787459	0.000000	-22.624844
241	3.776522	22.802729	0.000000	-22.616251
242	3.769235	22.777827	0.000000	-22.606332
243	3.761936	22.734287	0.000000	-22.611091
244	3.754793	22.691238	0.000000	-22.625185
245	3.748010	22.711657	0.000000	-22.639816
246	3.741013	22.653144	0.000000	-22.633449
247	3.734379	22.666634	0.000000	-22.647780
248	3.727561	22.630823	0.000000	-22.648375
249	3.720852	22.628882	0.000000	-22.651887
250	3.714249	22.612943	0.000000	-22.657480
251	3.707701	22.598873	0.000000	-22.660554
252	3.701197	22.552653	0.000000	-22.662870
253	3.694943	22.546655	0.000000	-22.675477
254	3.688671	22.539983	0.000000	-22.678451
255	3.682568	22.546028	0.000000	-22.682065
256	3.676184	22.507720	0.000000	-22.674874
257	3.669935	22.452913	0.000000	-22.688659
258	3.663932	22.439354	0.000000	-22.702928
259	3.658125	22.443144	0.000000	-22.715110
260	3.652358	22.467618	0.000000	-22.707961
261	3.646379	22.412546	0.000000	-22.700873
262	3.640598	22.385666	0.000000	-22.713462
263	3.635113	22.395153	0.000000	-22.727072
264	3.629370	22.366386	0.000000	-22.718113
265	3.623931	22.377951	0.000000	-22.731990
266	3.618197	22.328312	0.000000	-22.724197
267	3.612687	22.301211	0.000000	-22.738819
268	3.607334	22.280827	0.000000	-22.751237
269	3.602178	22.288033	0.000000	-22.755388
270	3.597104	22.294577	0.000000	-22.754421
271	3.591822	22.288707	0.000000	-22.746466
272	3.586454	22.247307	0.000000	-22.750860
273	3.581305	22.231118	0.000000	-22.763912
274	3.576233	22.196395	0.000000	-22.769021
275	3.571348	22.181389	0.000000	-22.780682
276	3.566455	22.156466	0.000000	-22.783812
277	3.561789	22.171192	0.000000	-22.795176
278	3.557136	22.191158	0.000000	-22.788699
279	3.552167	22.147694	0.000000	-22.777484
280	3.547466	22.141463	0.000000	-22.791669
281	3.542678	22.096668	0.000000	-22.794743
282	3.538147	22.100567	0.000000	-22.808303
283	3.533688	22.074621	0.000000	-22.812681
284	3.529181	22.051927	0.000000	-22.813340
285	3.524851	22.038918	0.000000	-22.826297
286	3.520624	22.059476	0.000000	-22.827873
287	3.516243	22.047163	0.000000	-22.821153
288	3.511938	22.031563	0.000000	-22.821562
289	3.507587	22.010202	0.000000	-22.825175
290	3.503365	21.988627	0.000000	-22.837354
291	3.499232	21.983501	0.000000	-22.841489
292	3.495081	21.932460	0.000000	-22.844941
293	3.491135	21.916168	0.000000	-22.857534
294	3.487515	21.956956	0.000000	-22.869433
295	3.483388	21.953248	0.000000	-22.849920
296	3.479380	21.934325	0.000000	-22.855888
297	3.475396	21.893510	0.000000	-22.856651
298	3.471587	21.864733	0.000000	-22.869840
299	3.467933	21.863494	0.000000	-22.880847
300	3.464360	21.880073	0.000000	-22.883865
301	3.460562	21.834075	0.000000	-22.877099
302	3.457052	21.837196	0.000000	-22.889912
303	3.453325	21.798138	0.000000	-22.889993
304	3.450002	21.847139	0.000000	-22.902710
305	3.446371	21.811007	0.000000	-22.887228
306	3.442932	21.797433	0.000000	-22.898396
307	3.439441	21.760823	0.000000	-22.901298
308	3.436063	21.740493	0.000000	-22.912466
309	3.432913	21.757327	0.000000	-22.924555
310	3.429667	21.735732	0.000000	-22.917948
311	3.426351	21.721296	0.000000	-22.919206
312	3.423141	21.702076	0.000000	-22.930365
313	3.420057	21.732648	0.000000	-22.932576
314	3.416894	21.709548	0.000000	-22.926216
315	3.413712	21.677494	0.000000	-22.928735
316	3.410777	21.670783	0.000000	-22.941190
317	3.407878	21.677843	0.000000	-22.938188
318	3.404991	21.697166	0.000000	-22.940788
319	3.401890	21.668402	0.000000	-22.933370
320	3.398842	21.645930	0.000000	-22.938346
321	3.395938	21.628081	0.000000	-22.949950
322	3.393138	21.634389	0.000000	-22.951895
323	3.390450	21.636757	0.000000	-22.956637
324	3.387525	21.603708	0.000000	-22.949919
325	3.384741	21.573779	0.000000	-22.962745
326	3.382189	21.586227	0.000000	-22.973368
327	3.379429	21.565657	0.000000	-22.967092
328	3.376952	21.597299	0.000000	-22.978018
329	3.374136	21.568814	0.000000	-22.962825
330	3.371464	21.545365	0.000000	-22.974491
331	3.368890	21.527989	0.000000	-22.979840
332	3.366413	21.506456	0.000000	-22.990404
333	3.363943	21.486310	0.000000	-22.993954
334	3.361716	21.509460	0.000000	-23.005625
335	3.359157	21.493500	0.000000	-22.996011
336	3.356755	21.490919	0.000000	-23.001168
337	3.354371	21.472293	0.000000	-23.001440
338	3.351995	21.452090	0.000000	-23.005659
339	3.349726	21.437128	0.000000	-23.016220
340	3.347589	21.437131	0.000000	-23.020365
341	3.345309	21.403013	0.000000	-23.020875
342	3.343307	21.424932	0.000000	-23.032448
343	3.341058	21.413031	0.000000	-23.025202
344	3.338905	21.406264	0.000000	-23.028558
345	3.336834	21.400935	0.000000	-23.030183
346	3.334705	21.387569	0.000000	-23.031413
347	3.332566	21.371819	0.000000	-23.035885
348	3.330617	21.370316	0.000000	-23.046365
349	3.328645	21.350226	0.000000	-23.038256
350	3.326796	21.346142	0.000000	-23.048072
351	3.324938	21.376377	0.000000	-23.048884
352	3.322924	21.374093	0.000000	-23.044012
353	3.320858	21.339310	0.000000	-23.038489
354	3.318936	21.308764	0.000000	-23.050765
355	3.317161	21.304964	0.000000	-23.060892
356	3.315457	21.324259	0.000000	-23.064489
357	3.313534	21.278979	0.000000	-23.058936
358	3.311795	21.270391	0.000000	-23.070730
359	3.310213	21.282003	0.000000	-23.080449
360	3.308524	21.297185	0.000000	-23.071254
361	3.306704	21.265107	0.000000	-23.068613
362	3.305046	21.253346	0.000000	-23.078719
363	3.303339	21.226302	0.000000	-23.081494
364	3.301821	21.238196	0.000000	-23.091559
365	3.300187	21.216074	0.000000	-23.088286
366	3.298681	21.201154	0.000000	-23.097936
367	3.297361	21.232907	0.000000	-23.099125
368	3.295689	21.219751	0.000000	-23.089941
369	3.294119	21.211813	0.000000	-23.095125
370	3.292520	21.175157	0.000000	-23.099385
371	3.291032	21.143766	0.000000	-23.109314
372	3.289669	21.133698	0.000000	-23.120362
373	3.288500	21.166380	0.000000	-23.129365
374	3.287108	21.164291	0.000000	-23.116345
375	3.285748	21.145394	0.000000	-23.116592
376	3.284405	21.156638	0.000000	-23.117789
377	3.283053	21.142191	0.000000	-23.117287
378	3.281841	21.160082	0.000000	-23.120240
379	3.280395	21.123774	0.000000	-23.116015
380	3.279061	21.101183	0.000000	-23.126095
381	3.277943	21.116728	0.000000	-23.137368
382	3.276756	21.101853	0.000000	-23.130599
383	3.275561	21.091544	0.000000	-23.134282
384	3.274513	21.095783	0.000000	-23.143382
385	3.273255	21.091677	0.000000	-23.135786
386	3.272015	21.063110	0.000000	-23.140819
387	3.270912	21.056935	0.000000	-23.150369
388	3.269845	21.052611	0.000000	-23.153652
389	3.268854	21.064109	0.000000	-23.153608
390	3.267721	21.041995	0.000000	-23.149682
391	3.266695	21.024845	0.000000	-23.158997
392	3.265749	21.033352	0.000000	-23.162505
393	3.264650	21.013494	0.000000	-23.162081
394	3.263619	21.000981	0.000000	-23.166504
395	3.262778	21.016582	0.000000	-23.177174
396	3.261785	21.004145	0.000000	-23.168081
397	3.260871	21.011499	0.000000	-23.172015
398	3.259855	20.987165	0.000000	-23.170025
399	3.258935	20.971394	0.000000	-23.174636
400	3.258235	21.000021	0.000000	-23.184020
401	3.257134	20.988769	0.000000	-23.170218
402	3.256179	20.985923	0.000000	-23.180942
403	3.255295	20.984046	0.000000	-23.176630
404	3.254399	20.959185	0.000000	-23.176619
405	3.253680	20.975930	0.000000	-23.186101
406	3.252790	20.963619	0.000000	-23.182172
407	3.251913	20.927620	0.000000	-23.185660
408	3.251249	20.937628	0.000000	-23.196623
409	3.250503	20.943603	0.000000	-23.196362
410	3.249693	20.946517	0.000000	-23.191461
411	3.248931	20.926660	0.000000	-23.196402
412	3.248124	20.900691	0.000000	-23.197716
413	3.247472	20.898392	0.000000	-23.208753
414	3.246784	20.884294	0.000000	-23.210879
415	3.246149	20.868945	0.000000	-23.215156
416	3.245738	20.899236	0.000000	-23.223741
417	3.245055	20.915321	0.000000	-23.207527
418	3.244295	20.907358	0.000000	-23.206800
419	3.243499	20.881484	0.000000	-23.205258
420	3.242809	20.847537	0.000000	-23.216807
421	3.242276	20.849594	0.000000	-23.226287
422	3.241753	20.863868	0.000000	-23.228947
423	3.241150	20.855998	0.000000	-23.225074
424	3.240630	20.852419	0.000000	-23.227313
425	3.239963	20.813339	0.000000	-23.227328
426	3.239549	20.850922	0.000000	-23.238336
427	3.238960	20.827587	0.000000	-23.234203
428	3.238452	20.825378	0.000000	-23.237217
429	3.237935	20.794375	0.000000	-23.236930
430	3.237614	20.819177	0.000000	-23.245924
431	3.237222	20.819202	0.000000	-23.241513
432	3.236863	20.821689	0.000000	-23.243339
433	3.236361	20.823761	0.000000	-23.236877
434	3.235786	20.809042	0.000000	-23.236467
435	3.235310	20.805408	0.000000	-23.241727
436	3.234796	20.775939	0.000000	-23.246167
437	3.234485	20.789651	0.000000	-23.255590
438	3.234022	20.773006	0.000000	-23.250061
439	3.233753	20.797379	0.000000	-23.259432
440	3.233210	20.770490	0.000000	-23.248596
441	3.232743	20.733376	0.000000	-23.258427
442	3.232476	20.747384	0.000000	-23.269243
443	3.232095	20.734262	0.000000	-23.270536
444	3.231868	20.747502	0.000000	-23.274763
445	3.231517	20.713441	0.000000	-23.269909
446	3.231262	20.698498	0.000000	-23.278577
447	3.231175	20.723664	0.000000	-23.288471
448	3.231019	20.746743	0.000000	-23.281328
449	3.230558	20.721798	0.000000	-23.267471
450	3.230167	20.690757	0.000000	-23.277470
451	3.230010	20.712540	0.000000	-23.288334
452	3.229773	20.702107	0.000000	-23.282403
453	3.229642	20.720600	0.000000	-23.286251
454	3.229409	20.714625	0.000000	-23.278743
455	3.229091	20.699864	0.000000	-23.279199
456	3.228832	20.683225	0.000000	-23.284241
457	3.228655	20.670433	0.000000	-23.293314
458	3.228588	20.694410	0.000000	-23.296843
459	3.228348	20.671699	0.000000	-23.290087
460	3.228180	20.659239	0.000000	-23.294790
461	3.228180	20.668156	0.000000	-23.304862
462	3.228041	20.666993	0.000000	-23.296621
463	3.227888	20.677407	0.000000	-23.298752
464	3.227652	20.668675	0.000000	-23.294891
465	3.227482	20.663954	0.000000	-23.297624
466	3.227251	20.628288	0.000000	-23.300751
467	3.227198	20.631947	0.000000	-23.311359
468	3.227155	20.619205	0.000000	-23.314113
469	3.227178	20.638207	0.000000	-23.316596
470	3.226965	20.611738	0.000000	-23.311967
471	3.226930	20.621997	0.000000	-23.321182
472	3.226842	20.597748	0.000000	-23.317299
473	3.226937	20.618149	0.000000	-23.325779
474	3.226848	20.614049	0.000000	-23.318610
475	3.226816	20.617482	0.000000	-23.321507
476	3.226805	20.617614	0.000000	-23.315775
477	3.226681	20.593625	0.000000	-23.317744
478	3.226725	20.612781	0.000000	-23.326889
479	3.226722	20.618038	0.000000	-23.322744
480	3.226596	20.583832	0.000000	-23.318968
481	3.226598	20.566528	0.000000	-23.329448
482	3.226680	20.550633	0.000000	-23.337999
483	3.226811	20.566939	0.000000	-23.341400
484	3.227021	20.586724	0.000000	-23.343793
485	3.227009	20.586156	0.000000	-23.329747
486	3.226970	20.576223	0.000000	-23.330913
487	3.226934	20.564555	0.000000	-23.334148
488	3.226945	20.544940	0.000000	-23.338995
489	3.227053	20.528716	0.000000	-23.347673
490	3.227190	20.541001	0.000000	-23.350254
491	3.227364	20.560170	0.000000	-23.352597
492	3.227331	20.538025	0.000000	-23.340731
493	3.227386	20.509601	0.000000	-23.351105
494	3.227567	20.514504	0.000000	-23.359514
495	3.227746	20.521887	0.000000	-23.361826
496	3.227886	20.511595	0.000000	-23.358225
497	3.228062	20.519104	0.000000	-23.358751
498	3.228284	20.531354	0.000000	-23.356895
499	3.228467	20.568759	0.000000	-23.350767
