iter	reward-diff	reward-norm	policy-diff	lqog-lik
59	16.117868	75.563489	0.000000	-9.467514
60	16.138304	75.646736	0.000000	-9.456418
61	16.158533	75.729132	0.000000	-9.445451
62	16.178562	75.810696	0.000000	-9.434609
63	16.198393	75.891449	0.000000	-9.423890
64	16.218034	75.971410	0.000000	-9.413291
65	16.237487	76.050599	0.000000	-9.402808
66	16.256757	76.129032	0.000000	-9.392439
67	16.275848	76.206728	0.000000	-9.382181
68	16.294765	76.283703	0.000000	-9.372031
69	16.313511	76.359973	0.000000	-9.361987
70	16.332090	76.435554	0.000000	-9.352047
71	16.350506	76.510460	0.000000	-9.342207
72	16.368761	76.584706	0.000000	-9.332466
73	16.386859	76.658306	0.000000	-9.322822
74	16.404805	76.731273	0.000000	-9.313273
75	16.422599	76.803621	0.000000	-9.303816
76	16.440247	76.875361	0.000000	-9.294449
77	16.457750	76.946506	0.000000	-9.285171
78	16.475112	77.017069	0.000000	-9.275980
79	16.492335	77.087059	0.000000	-9.266873
80	16.509422	77.156489	0.000000	-9.257850
81	16.526375	77.225369	0.000000	-9.248909
82	16.543197	77.293709	0.000000	-9.240047
83	16.559890	77.361519	0.000000	-9.231264
84	16.576458	77.428810	0.000000	-9.222558
85	16.592901	77.495591	0.000000	-9.213928
86	16.609223	77.561870	0.000000	-9.205371
87	16.625425	77.627657	0.000000	-9.196887
88	16.641509	77.692961	0.000000	-9.188474
89	16.657478	77.757790	0.000000	-9.180131
90	16.673334	77.822152	0.000000	-9.171857
91	16.689078	77.886054	0.000000	-9.163651
92	16.704712	77.949506	0.000000	-9.155510
93	16.720238	78.012514	0.000000	-9.147435
94	16.735659	78.075086	0.000000	-9.139424
95	16.750975	78.137229	0.000000	-9.131476
96	16.766188	78.198950	0.000000	-9.123589
97	16.781300	78.260255	0.000000	-9.115764
98	16.796313	78.321152	0.000000	-9.107998
99	16.811228	78.381646	0.000000	-9.100291
100	16.826046	78.441744	0.000000	-9.092641
101	16.840770	78.501452	0.000000	-9.085049
102	16.855400	78.560777	0.000000	-9.077513
103	16.869938	78.619723	0.000000	-9.070031
104	16.884385	78.678297	0.000000	-9.062604
105	16.898743	78.736503	0.000000	-9.055230
106	16.913013	78.794349	0.000000	-9.047909
107	16.927196	78.851838	0.000000	-9.040639
108	16.941294	78.908975	0.000000	-9.033421
109	16.955308	78.965767	0.000000	-9.026252
110	16.969238	79.022218	0.000000	-9.019133
111	16.983087	79.078333	0.000000	-9.012063
112	16.996854	79.134116	0.000000	-9.005041
113	17.010542	79.189572	0.000000	-8.998066
114	17.024152	79.244705	0.000000	-8.991137
115	17.037683	79.299520	0.000000	-8.984255
116	17.051139	79.354022	0.000000	-8.977417
117	17.064519	79.408214	0.000000	-8.970625
118	17.077824	79.462100	0.000000	-8.963876
119	17.091056	79.515685	0.000000	-8.957171
120	17.104216	79.568973	0.000000	-8.950508
121	17.117303	79.621966	0.000000	-8.943888
122	17.130321	79.674670	0.000000	-8.937310
123	17.143268	79.727088	0.000000	-8.930772
124	17.156147	79.779224	0.000000	-8.924275
125	17.168957	79.831080	0.000000	-8.917818
126	17.181700	79.882661	0.000000	-8.911401
127	17.194377	79.933969	0.000000	-8.905022
128	17.206988	79.985010	0.000000	-8.898682
129	17.219535	80.035784	0.000000	-8.892380
130	17.232018	80.086296	0.000000	-8.886115
131	17.244437	80.136550	0.000000	-8.879888
132	17.256794	80.186547	0.000000	-8.873696
133	17.269089	80.236291	0.000000	-8.867541
134	17.281323	80.285786	0.000000	-8.861422
135	17.293497	80.335033	0.000000	-8.855338
136	17.305611	80.384036	0.000000	-8.849288
137	17.317667	80.432798	0.000000	-8.843273
138	17.329664	80.481321	0.000000	-8.837292
139	17.341603	80.529608	0.000000	-8.831344
140	17.353486	80.577662	0.000000	-8.825430
141	17.365312	80.625485	0.000000	-8.819548
142	17.377083	80.673081	0.000000	-8.813699
143	17.388798	80.720450	0.000000	-8.807881
144	17.400459	80.767597	0.000000	-8.802095
145	17.412066	80.814523	0.000000	-8.796341
146	17.423620	80.861231	0.000000	-8.790617
147	17.435121	80.907723	0.000000	-8.784924
148	17.446570	80.954001	0.000000	-8.779261
149	17.457967	81.000068	0.000000	-8.773627
150	17.469313	81.045926	0.000000	-8.768024
151	17.480609	81.091577	0.000000	-8.762449
152	17.491855	81.137023	0.000000	-8.756904
153	17.503051	81.182266	0.000000	-8.751386
154	17.514198	81.227310	0.000000	-8.745898
155	17.525296	81.272154	0.000000	-8.740437
156	17.536347	81.316802	0.000000	-8.735003
157	17.547350	81.361256	0.000000	-8.729598
158	17.558306	81.405517	0.000000	-8.724219
159	17.569216	81.449588	0.000000	-8.718867
160	17.580079	81.493469	0.000000	-8.713541
161	17.590897	81.537164	0.000000	-8.708242
162	17.601669	81.580674	0.000000	-8.702968
163	17.612396	81.624001	0.000000	-8.697720
164	17.623080	81.667146	0.000000	-8.692498
165	17.633719	81.710112	0.000000	-8.687301
166	17.644315	81.752900	0.000000	-8.682128
167	17.654867	81.795511	0.000000	-8.676981
168	17.665377	81.837948	0.000000	-8.671857
169	17.675845	81.880211	0.000000	-8.666758
170	17.686271	81.922304	0.000000	-8.661683
171	17.696655	81.964226	0.000000	-8.656631
172	17.706998	82.005981	0.000000	-8.651603
173	17.717301	82.047569	0.000000	-8.646598
174	17.727563	82.088991	0.000000	-8.641617
175	17.737785	82.130251	0.000000	-8.636657
176	17.747967	82.171347	0.000000	-8.631721
177	17.758110	82.212284	0.000000	-8.626807
178	17.768214	82.253061	0.000000	-8.621915
179	17.778279	82.293680	0.000000	-8.617045
180	17.788306	82.334143	0.000000	-8.612196
181	17.798296	82.374451	0.000000	-8.607369
182	17.808247	82.414605	0.000000	-8.602564
183	17.818161	82.454607	0.000000	-8.597779
184	17.828039	82.494457	0.000000	-8.593016
185	17.837880	82.534158	0.000000	-8.588273
186	17.847684	82.573711	0.000000	-8.583551
187	17.857452	82.613116	0.000000	-8.578849
188	17.867185	82.652376	0.000000	-8.574167
189	17.876882	82.691491	0.000000	-8.569505
190	17.886544	82.730462	0.000000	-8.564863
191	17.896172	82.769291	0.000000	-8.560241
192	17.905764	82.807979	0.000000	-8.555638
193	17.915323	82.846527	0.000000	-8.551055
194	17.924847	82.884937	0.000000	-8.546491
195	17.934338	82.923208	0.000000	-8.541945
196	17.943795	82.961344	0.000000	-8.537419
197	17.953220	82.999344	0.000000	-8.532911
198	17.962611	83.037209	0.000000	-8.528421
199	17.971970	83.074941	0.000000	-8.523950
200	17.981296	83.112542	0.000000	-8.519497
201	17.990590	83.150011	0.000000	-8.515062
202	17.999853	83.187350	0.000000	-8.510645
203	18.009084	83.224560	0.000000	-8.506246
204	18.018283	83.261642	0.000000	-8.501864
205	18.027451	83.298597	0.000000	-8.497500
206	18.036589	83.335426	0.000000	-8.493152
207	18.045696	83.372129	0.000000	-8.488823
208	18.054772	83.408709	0.000000	-8.484510
209	18.063819	83.445166	0.000000	-8.480213
210	18.072835	83.481500	0.000000	-8.475934
211	18.081821	83.517713	0.000000	-8.471671
212	18.090779	83.553806	0.000000	-8.467425
213	18.099706	83.589780	0.000000	-8.463195
214	18.108605	83.625634	0.000000	-8.458981
215	18.117475	83.661371	0.000000	-8.454783
216	18.126317	83.696992	0.000000	-8.450601
217	18.135130	83.732496	0.000000	-8.446435
218	18.143914	83.767886	0.000000	-8.442285
219	18.152671	83.803161	0.000000	-8.438150
220	18.161400	83.838322	0.000000	-8.434031
221	18.170101	83.873372	0.000000	-8.429927
222	18.178775	83.908309	0.000000	-8.425838
223	18.187422	83.943135	0.000000	-8.421764
224	18.196042	83.977852	0.000000	-8.417706
225	18.204635	84.012459	0.000000	-8.413662
226	18.213201	84.046957	0.000000	-8.409633
227	18.221741	84.081348	0.000000	-8.405618
228	18.230255	84.115631	0.000000	-8.401618
229	18.238743	84.149808	0.000000	-8.397633
230	18.247204	84.183880	0.000000	-8.393662
231	18.255640	84.217846	0.000000	-8.389705
232	18.264051	84.251709	0.000000	-8.385762
233	18.272436	84.285468	0.000000	-8.381833
234	18.280796	84.319125	0.000000	-8.377918
235	18.289131	84.352680	0.000000	-8.374017
236	18.297441	84.386133	0.000000	-8.370129
237	18.305727	84.419486	0.000000	-8.366255
238	18.313988	84.452739	0.000000	-8.362395
239	18.322224	84.485892	0.000000	-8.358548
240	18.330437	84.518947	0.000000	-8.354714
241	18.338625	84.551904	0.000000	-8.350894
242	18.346790	84.584764	0.000000	-8.347087
243	18.354931	84.617528	0.000000	-8.343292
244	18.363048	84.650195	0.000000	-8.339511
245	18.371142	84.682767	0.000000	-8.335742
246	18.379213	84.715244	0.000000	-8.331987
247	18.387261	84.747628	0.000000	-8.328244
248	18.395285	84.779917	0.000000	-8.324513
249	18.403287	84.812114	0.000000	-8.320795
250	18.411267	84.844219	0.000000	-8.317089
251	18.419223	84.876232	0.000000	-8.313396
252	18.427158	84.908154	0.000000	-8.309715
253	18.435070	84.939985	0.000000	-8.306046
254	18.442960	84.971726	0.000000	-8.302389
255	18.450829	85.003378	0.000000	-8.298745
256	18.458675	85.034941	0.000000	-8.295112
257	18.466500	85.066416	0.000000	-8.291491
258	18.474303	85.097804	0.000000	-8.287881
259	18.482085	85.129104	0.000000	-8.284284
260	18.489846	85.160317	0.000000	-8.280698
261	18.497585	85.191445	0.000000	-8.277123
262	18.505304	85.222487	0.000000	-8.273560
263	18.513002	85.253444	0.000000	-8.270008
264	18.520679	85.284316	0.000000	-8.266468
265	18.528335	85.315104	0.000000	-8.262939
266	18.535971	85.345809	0.000000	-8.259421
267	18.543586	85.376431	0.000000	-8.255914
268	18.551182	85.406971	0.000000	-8.252418
269	18.558757	85.437429	0.000000	-8.248933
270	18.566312	85.467805	0.000000	-8.245458
271	18.573847	85.498100	0.000000	-8.241995
272	18.581363	85.528315	0.000000	-8.238543
273	18.588858	85.558449	0.000000	-8.235101
274	18.596335	85.588504	0.000000	-8.231669
275	18.603792	85.618481	0.000000	-8.228248
276	18.611229	85.648378	0.000000	-8.224838
277	18.618648	85.678197	0.000000	-8.221438
278	18.626047	85.707939	0.000000	-8.218048
279	18.633427	85.737603	0.000000	-8.214669
280	18.640789	85.767191	0.000000	-8.211300
281	18.648132	85.796702	0.000000	-8.207941
282	18.655456	85.826137	0.000000	-8.204592
283	18.662761	85.855497	0.000000	-8.201253
284	18.670048	85.884782	0.000000	-8.197924
285	18.677317	85.913992	0.000000	-8.194605
286	18.684568	85.943128	0.000000	-8.191296
287	18.691800	85.972190	0.000000	-8.187996
288	18.699015	86.001178	0.000000	-8.184707
289	18.706211	86.030094	0.000000	-8.181427
290	18.713390	86.058937	0.000000	-8.178156
291	18.720551	86.087709	0.000000	-8.174895
292	18.727694	86.116408	0.000000	-8.171644
293	18.734820	86.145036	0.000000	-8.168402
294	18.741929	86.173593	0.000000	-8.165169
295	18.749020	86.202080	0.000000	-8.161946
296	18.756094	86.230496	0.000000	-8.158732
297	18.763150	86.258842	0.000000	-8.155527
298	18.770190	86.287120	0.000000	-8.152332
299	18.777213	86.315328	0.000000	-8.149145
300	18.784219	86.343467	0.000000	-8.145968
301	18.791208	86.371538	0.000000	-8.142799
302	18.798180	86.399542	0.000000	-8.139640
303	18.805136	86.427478	0.000000	-8.136489
304	18.812075	86.455346	0.000000	-8.133347
305	18.818998	86.483148	0.000000	-8.130214
306	18.825904	86.510883	0.000000	-8.127090
307	18.832795	86.538552	0.000000	-8.123975
308	18.839669	86.566155	0.000000	-8.120868
309	18.846527	86.593693	0.000000	-8.117770
310	18.853369	86.621166	0.000000	-8.114680
311	18.860195	86.648574	0.000000	-8.111599
312	18.867005	86.675918	0.000000	-8.108526
313	18.873800	86.703198	0.000000	-8.105462
314	18.880579	86.730414	0.000000	-8.102406
315	18.887342	86.757566	0.000000	-8.099358
316	18.894090	86.784655	0.000000	-8.096319
317	18.900822	86.811682	0.000000	-8.093288
318	18.907539	86.838646	0.000000	-8.090265
319	18.914241	86.865548	0.000000	-8.087250
320	18.920927	86.892389	0.000000	-8.084243
321	18.927599	86.919167	0.000000	-8.081244
322	18.934255	86.945885	0.000000	-8.078254
323	18.940897	86.972542	0.000000	-8.075271
324	18.947523	86.999138	0.000000	-8.072296
325	18.954135	87.025674	0.000000	-8.069329
326	18.960732	87.052150	0.000000	-8.066370
327	18.967314	87.078566	0.000000	-8.063419
328	18.973882	87.104923	0.000000	-8.060476
329	18.980435	87.131221	0.000000	-8.057540
330	18.986974	87.157460	0.000000	-8.054612
331	18.993498	87.183641	0.000000	-8.051691
332	19.000008	87.209763	0.000000	-8.048778
333	19.006504	87.235828	0.000000	-8.045873
334	19.012986	87.261835	0.000000	-8.042975
335	19.019453	87.287784	0.000000	-8.040085
336	19.025907	87.313677	0.000000	-8.037202
337	19.032346	87.339513	0.000000	-8.034326
338	19.038772	87.365292	0.000000	-8.031458
339	19.045184	87.391015	0.000000	-8.028597
340	19.051582	87.416682	0.000000	-8.025744
341	19.057966	87.442293	0.000000	-8.022898
342	19.064337	87.467849	0.000000	-8.020059
343	19.070694	87.493350	0.000000	-8.017227
344	19.077038	87.518795	0.000000	-8.014402
345	19.083368	87.544186	0.000000	-8.011584
346	19.089685	87.569523	0.000000	-8.008773
347	19.095988	87.594806	0.000000	-8.005970
348	19.102278	87.620034	0.000000	-8.003173
349	19.108555	87.645209	0.000000	-8.000384
350	19.114819	87.670331	0.000000	-7.997601
351	19.121070	87.695400	0.000000	-7.994825
352	19.127308	87.720415	0.000000	-7.992056
353	19.133533	87.745378	0.000000	-7.989294
354	19.139745	87.770289	0.000000	-7.986538
355	19.145944	87.795147	0.000000	-7.983790
356	19.152131	87.819954	0.000000	-7.981048
357	19.158304	87.844709	0.000000	-7.978313
358	19.164465	87.869412	0.000000	-7.975584
359	19.170614	87.894064	0.000000	-7.972862
360	19.176750	87.918666	0.000000	-7.970147
361	19.182873	87.943216	0.000000	-7.967438
362	19.188984	87.967716	0.000000	-7.964736
363	19.195083	87.992166	0.000000	-7.962040
364	19.201169	88.016565	0.000000	-7.959351
365	19.207243	88.040915	0.000000	-7.956668
366	19.213305	88.065215	0.000000	-7.953991
367	19.219354	88.089466	0.000000	-7.951321
368	19.225392	88.113668	0.000000	-7.948657
369	19.231417	88.137821	0.000000	-7.946000
370	19.237431	88.161924	0.000000	-7.943349
371	19.243432	88.185980	0.000000	-7.940704
372	19.249422	88.209987	0.000000	-7.938065
373	19.255400	88.233946	0.000000	-7.935432
374	19.261366	88.257857	0.000000	-7.932806
375	19.267320	88.281721	0.000000	-7.930186
376	19.273263	88.305537	0.000000	-7.927572
377	19.279194	88.329306	0.000000	-7.924964
378	19.285113	88.353027	0.000000	-7.922362
379	19.291021	88.376702	0.000000	-7.919766
380	19.296918	88.400330	0.000000	-7.917176
381	19.302803	88.423912	0.000000	-7.914592
382	19.308676	88.447448	0.000000	-7.912014
383	19.314539	88.470937	0.000000	-7.909441
384	19.320390	88.494381	0.000000	-7.906875
385	19.326229	88.517779	0.000000	-7.904315
386	19.332058	88.541131	0.000000	-7.901760
387	19.337875	88.564438	0.000000	-7.899211
388	19.343682	88.587701	0.000000	-7.896668
389	19.349477	88.610918	0.000000	-7.894131
390	19.355261	88.634090	0.000000	-7.891599
391	19.361034	88.657218	0.000000	-7.889074
392	19.366797	88.680302	0.000000	-7.886553
393	19.372548	88.703342	0.000000	-7.884039
394	19.378289	88.726337	0.000000	-7.881530
395	19.384019	88.749289	0.000000	-7.879027
396	19.389738	88.772198	0.000000	-7.876529
397	19.395446	88.795062	0.000000	-7.874037
398	19.401144	88.817884	0.000000	-7.871550
399	19.406831	88.840663	0.000000	-7.869069
400	19.412508	88.863398	0.000000	-7.866593
401	19.418174	88.886091	0.000000	-7.864123
402	19.423830	88.908742	0.000000	-7.861658
403	19.429475	88.931350	0.000000	-7.859199
404	19.435110	88.953916	0.000000	-7.856745
405	19.440735	88.976440	0.000000	-7.854296
406	19.446349	88.998922	0.000000	-7.851853
407	19.451953	89.021363	0.000000	-7.849415
408	19.457547	89.043762	0.000000	-7.846982
409	19.463130	89.066119	0.000000	-7.844554
410	19.468704	89.088436	0.000000	-7.842132
411	19.474267	89.110711	0.000000	-7.839715
412	19.479820	89.132946	0.000000	-7.837303
413	19.485363	89.155140	0.000000	-7.834897
414	19.490897	89.177293	0.000000	-7.832495
415	19.496420	89.199406	0.000000	-7.830099
416	19.501933	89.221479	0.000000	-7.827708
417	19.507437	89.243512	0.000000	-7.825321
418	19.512931	89.265505	0.000000	-7.822940
419	19.518415	89.287458	0.000000	-7.820564
420	19.523889	89.309372	0.000000	-7.818193
421	19.529353	89.331246	0.000000	-7.815827
422	19.534808	89.353081	0.000000	-7.813466
423	19.540253	89.374877	0.000000	-7.811110
424	19.545689	89.396634	0.000000	-7.808759
425	19.551115	89.418353	0.000000	-7.806413
426	19.556531	89.440032	0.000000	-7.804071
427	19.561938	89.461673	0.000000	-7.801735
428	19.567336	89.483276	0.000000	-7.799403
429	19.572724	89.504840	0.000000	-7.797076
430	19.578103	89.526367	0.000000	-7.794755
431	19.583472	89.547855	0.000000	-7.792437
432	19.588833	89.569306	0.000000	-7.790125
433	19.594183	89.590719	0.000000	-7.787817
434	19.599525	89.612095	0.000000	-7.785515
435	19.604857	89.633433	0.000000	-7.783216
436	19.610181	89.654734	0.000000	-7.780923
437	19.615495	89.675999	0.000000	-7.778634
438	19.620800	89.697226	0.000000	-7.776350
439	19.626096	89.718416	0.000000	-7.774071
440	19.631383	89.739570	0.000000	-7.771796
441	19.636661	89.760687	0.000000	-7.769526
442	19.641930	89.781768	0.000000	-7.767260
443	19.647190	89.802813	0.000000	-7.764999
444	19.652441	89.823821	0.000000	-7.762742
445	19.657683	89.844794	0.000000	-7.760490
446	19.662917	89.865730	0.000000	-7.758243
447	19.668141	89.886632	0.000000	-7.756000
448	19.673357	89.907497	0.000000	-7.753761
449	19.678564	89.928327	0.000000	-7.751527
450	19.683763	89.949122	0.000000	-7.749298
451	19.688953	89.969881	0.000000	-7.747073
452	19.694134	89.990606	0.000000	-7.744852
453	19.699306	90.011296	0.000000	-7.742636
454	19.704470	90.031951	0.000000	-7.740424
455	19.709626	90.052571	0.000000	-7.738216
456	19.714773	90.073156	0.000000	-7.736013
457	19.719911	90.093708	0.000000	-7.733814
458	19.725041	90.114225	0.000000	-7.731619
459	19.730162	90.134707	0.000000	-7.729429
460	19.735276	90.155156	0.000000	-7.727243
461	19.740380	90.175571	0.000000	-7.725061
462	19.745477	90.195952	0.000000	-7.722883
463	19.750565	90.216299	0.000000	-7.720710
464	19.755645	90.236613	0.000000	-7.718541
465	19.760717	90.256893	0.000000	-7.716376
466	19.765780	90.277140	0.000000	-7.714215
467	19.770835	90.297354	0.000000	-7.712059
468	19.775882	90.317535	0.000000	-7.709906
469	19.780921	90.337683	0.000000	-7.707758
470	19.785952	90.357798	0.000000	-7.705614
471	19.790975	90.377880	0.000000	-7.703473
472	19.795990	90.397929	0.000000	-7.701337
473	19.800996	90.417946	0.000000	-7.699205
474	19.805995	90.437931	0.000000	-7.697077
475	19.810986	90.457883	0.000000	-7.694954
476	19.815969	90.477804	0.000000	-7.692834
477	19.820943	90.497692	0.000000	-7.690718
478	19.825911	90.517548	0.000000	-7.688606
479	19.830870	90.537372	0.000000	-7.686498
480	19.835821	90.557165	0.000000	-7.684394
481	19.840765	90.576926	0.000000	-7.682294
482	19.845700	90.596656	0.000000	-7.680198
483	19.850628	90.616354	0.000000	-7.678106
484	19.855549	90.636021	0.000000	-7.676018
485	19.860461	90.655656	0.000000	-7.673934
486	19.865366	90.675261	0.000000	-7.671853
487	19.870264	90.694834	0.000000	-7.669777
488	19.875153	90.714377	0.000000	-7.667704
489	19.880036	90.733889	0.000000	-7.665635
490	19.884910	90.753370	0.000000	-7.663570
491	19.889777	90.772821	0.000000	-7.661509
492	19.894637	90.792241	0.000000	-7.659451
493	19.899489	90.811631	0.000000	-7.657397
494	19.904333	90.830991	0.000000	-7.655348
495	19.909171	90.850321	0.000000	-7.653301
496	19.914000	90.869620	0.000000	-7.651259
497	19.918823	90.888890	0.000000	-7.649220
498	19.923638	90.908130	0.000000	-7.647185
499	19.928445	90.927340	0.000000	-7.645154
