iter	reward-diff	reward-norm	policy-diff	lqog-lik
364	30.912277	136.441651	0.000000	-4.157348
365	30.918168	136.465740	0.000000	-4.155991
366	30.924050	136.489788	0.000000	-4.154637
367	30.929922	136.513796	0.000000	-4.153287
368	30.935785	136.537764	0.000000	-4.151938
369	30.941637	136.561692	0.000000	-4.150593
370	30.947480	136.585580	0.000000	-4.149250
371	30.953313	136.609428	0.000000	-4.147910
372	30.959136	136.633236	0.000000	-4.146572
373	30.964950	136.657006	0.000000	-4.145237
374	30.970755	136.680736	0.000000	-4.143905
375	30.976549	136.704427	0.000000	-4.142575
376	30.982335	136.728079	0.000000	-4.141248
377	30.988110	136.751692	0.000000	-4.139924
378	30.993877	136.775267	0.000000	-4.138602
379	30.999634	136.798803	0.000000	-4.137282
380	31.005381	136.822302	0.000000	-4.135966
381	31.011120	136.845762	0.000000	-4.134651
382	31.016849	136.869184	0.000000	-4.133340
383	31.022569	136.892568	0.000000	-4.132030
384	31.028280	136.915915	0.000000	-4.130724
385	31.033981	136.939224	0.000000	-4.129420
386	31.039674	136.962496	0.000000	-4.128118
387	31.045357	136.985731	0.000000	-4.126819
388	31.051032	137.008928	0.000000	-4.125522
389	31.056697	137.032089	0.000000	-4.124228
390	31.062353	137.055213	0.000000	-4.122936
391	31.068001	137.078301	0.000000	-4.121647
392	31.073639	137.101352	0.000000	-4.120360
393	31.079269	137.124366	0.000000	-4.119076
394	31.084890	137.147345	0.000000	-4.117794
395	31.090502	137.170287	0.000000	-4.116514
396	31.096105	137.193194	0.000000	-4.115237
397	31.101700	137.216064	0.000000	-4.113962
398	31.107286	137.238900	0.000000	-4.112690
399	31.112863	137.261699	0.000000	-4.111419
400	31.118432	137.284464	0.000000	-4.110152
401	31.123992	137.307193	0.000000	-4.108886
402	31.129543	137.329887	0.000000	-4.107623
403	31.135086	137.352546	0.000000	-4.106363
404	31.140621	137.375170	0.000000	-4.105104
405	31.146147	137.397760	0.000000	-4.103848
406	31.151664	137.420315	0.000000	-4.102594
407	31.157174	137.442836	0.000000	-4.101343
408	31.162674	137.465322	0.000000	-4.100094
409	31.168167	137.487775	0.000000	-4.098847
410	31.173651	137.510193	0.000000	-4.097602
411	31.179127	137.532577	0.000000	-4.096360
412	31.184595	137.554928	0.000000	-4.095119
413	31.190054	137.577245	0.000000	-4.093882
414	31.195505	137.599528	0.000000	-4.092646
415	31.200948	137.621778	0.000000	-4.091412
416	31.206384	137.643995	0.000000	-4.090181
417	31.211810	137.666179	0.000000	-4.088952
418	31.217229	137.688330	0.000000	-4.087725
419	31.222640	137.710447	0.000000	-4.086500
420	31.228043	137.732532	0.000000	-4.085278
421	31.233438	137.754585	0.000000	-4.084058
422	31.238825	137.776605	0.000000	-4.082839
423	31.244204	137.798592	0.000000	-4.081623
424	31.249575	137.820547	0.000000	-4.080410
425	31.254938	137.842470	0.000000	-4.079198
426	31.260294	137.864361	0.000000	-4.077988
427	31.265641	137.886220	0.000000	-4.076781
428	31.270981	137.908047	0.000000	-4.075575
429	31.276314	137.929842	0.000000	-4.074372
430	31.281638	137.951606	0.000000	-4.073171
431	31.286955	137.973338	0.000000	-4.071972
432	31.292264	137.995039	0.000000	-4.070775
433	31.297565	138.016709	0.000000	-4.069580
434	31.302859	138.038347	0.000000	-4.068387
435	31.308145	138.059955	0.000000	-4.067196
436	31.313424	138.081531	0.000000	-4.066008
437	31.318695	138.103077	0.000000	-4.064821
438	31.323959	138.124592	0.000000	-4.063636
439	31.329215	138.146076	0.000000	-4.062454
440	31.334464	138.167530	0.000000	-4.061273
441	31.339706	138.188953	0.000000	-4.060094
442	31.344940	138.210347	0.000000	-4.058918
443	31.350166	138.231710	0.000000	-4.057743
444	31.355385	138.253042	0.000000	-4.056570
445	31.360597	138.274345	0.000000	-4.055400
446	31.365802	138.295618	0.000000	-4.054231
447	31.371000	138.316862	0.000000	-4.053064
448	31.376190	138.338075	0.000000	-4.051900
449	31.381373	138.359259	0.000000	-4.050737
450	31.386548	138.380414	0.000000	-4.049576
451	31.391717	138.401539	0.000000	-4.048417
452	31.396879	138.422635	0.000000	-4.047260
453	31.402033	138.443702	0.000000	-4.046105
454	31.407180	138.464740	0.000000	-4.044952
455	31.412320	138.485749	0.000000	-4.043801
456	31.417453	138.506729	0.000000	-4.042652
457	31.422580	138.527680	0.000000	-4.041504
458	31.427699	138.548603	0.000000	-4.040359
459	31.432811	138.569497	0.000000	-4.039215
460	31.437916	138.590362	0.000000	-4.038073
461	31.443014	138.611199	0.000000	-4.036934
462	31.448106	138.632008	0.000000	-4.035796
463	31.453190	138.652789	0.000000	-4.034659
464	31.458268	138.673541	0.000000	-4.033525
465	31.463339	138.694266	0.000000	-4.032393
466	31.468403	138.714963	0.000000	-4.031262
467	31.473460	138.735632	0.000000	-4.030133
468	31.478510	138.756273	0.000000	-4.029006
469	31.483554	138.776886	0.000000	-4.027881
470	31.488591	138.797472	0.000000	-4.026758
471	31.493621	138.818031	0.000000	-4.025636
472	31.498645	138.838562	0.000000	-4.024517
473	31.503662	138.859066	0.000000	-4.023399
474	31.508672	138.879543	0.000000	-4.022283
475	31.513676	138.899992	0.000000	-4.021168
476	31.518673	138.920415	0.000000	-4.020056
477	31.523663	138.940811	0.000000	-4.018945
478	31.528647	138.961180	0.000000	-4.017836
479	31.533625	138.981522	0.000000	-4.016729
480	31.538596	139.001837	0.000000	-4.015623
481	31.543560	139.022126	0.000000	-4.014520
482	31.548518	139.042389	0.000000	-4.013418
483	31.553470	139.062625	0.000000	-4.012317
484	31.558415	139.082834	0.000000	-4.011219
485	31.563354	139.103018	0.000000	-4.010122
486	31.568286	139.123175	0.000000	-4.009027
487	31.573212	139.143307	0.000000	-4.007933
488	31.578131	139.163412	0.000000	-4.006842
489	31.583045	139.183491	0.000000	-4.005752
490	31.587952	139.203545	0.000000	-4.004663
491	31.592852	139.223573	0.000000	-4.003577
492	31.597747	139.243575	0.000000	-4.002492
493	31.602635	139.263552	0.000000	-4.001409
494	31.607517	139.283503	0.000000	-4.000327
495	31.612393	139.303429	0.000000	-3.999247
496	31.617263	139.323329	0.000000	-3.998169
497	31.622126	139.343204	0.000000	-3.997092
498	31.626983	139.363054	0.000000	-3.996018
499	31.631834	139.382879	0.000000	-3.994944
